,Timestamp (UTC),M(mm)@5cm,M(mm)@15cm,M(mm)@25cm,M(mm)@35cm,M(mm)@45cm,M(mm)@55cm,M(mm)@65cm,M(mm)@75cm,M(mm)@85cm,T(C)@5cm,T(C)@15cm,T(C)@25cm,T(C)@35cm,T(C)@45cm,T(C)@55cm,T(C)@65cm,T(C)@75cm,T(C)@85cm,S(vic)@5cm,S(vic)@15cm,S(vic)@25cm,S(vic)@35cm,S(vic)@45cm,S(vic)@55cm,S(vic)@65cm,S(vic)@75cm,S(vic)@85cm,Radio,Sensor,Field,total,pct
10,4/25/2018 13:30:00,9.69215,13.24199,9.89916,10.23137,8.68581,9.97899,8.41088,5.686,9.6245,18.43141,19.321820000000002,20.30195,21.06227,21.195,21.40664,21.91506,21.901510000000002,21.740470000000002,937.3784199999999,872.0531,961.50677,898.15271,874.81293,866.46283,894.13812,952.5609099999999,1000.3790300000001,ASR-8154,B2I3N1,S,51.750479999999996,10.350095999999999
11,4/25/2018 14:00:00,5.92404,12.89526,10.808580000000001,9.75333,8.19241,9.72407,8.757760000000001,8.11374,9.629439999999999,19.1842,19.51449,21.00141,21.26649,21.44489,21.608729999999998,21.90697,21.40721,21.7476,1290.823,921.5341199999999,957.8743300000001,911.552,885.8499099999999,848.96771,1021.1420300000001,1294.90601,1429.46399,ASR-8156,B2I3N3,S,47.57362,9.514724
12,4/25/2018 15:30:00,6.5024,7.60495,11.11965,5.6478,5.6034,6.07683,4.78287,5.45555,7.610360000000001,21.587310000000002,20.82295,21.60744,21.3575,21.414460000000002,21.72265,21.58152,21.5867,21.3535,987.39099,998.6886,806.9809,929.302,924.3101800000001,907.6483800000001,837.8985,805.21973,910.40851,ASR-8157,B4I3N1,S,36.4782,7.295640000000001
13,4/25/2018 15:30:00,7.100289999999999,7.239160000000001,9.2274,8.3989,8.4663,5.96985,5.53373,4.33305,6.59255,20.88477,20.0875,20.72682,21.11127,21.24222,21.102929999999997,21.905820000000002,21.44256,21.007939999999998,946.24011,1046.90405,1001.42798,1017.51898,942.3707300000001,1022.64301,1155.43396,1276.29504,1227.74695,ASR-8158,B2I3N3,N,40.432050000000004,8.08641
14,4/25/2018 15:00:00,7.08408,7.72278,11.01198,7.1836199999999995,6.92455,8.966330000000001,6.36258,5.2420800000000005,10.3372,21.047620000000002,19.81973,20.20306,21.340999999999998,21.61009,22.3343,21.689,21.14957,21.39303,940.43561,923.51349,866.5772699999999,920.77869,950.4082,837.37042,921.2700800000001,1007.57599,849.8358800000001,ASR-8161,B4I3N2,S,39.927009999999996,7.985402
15,4/25/2018 13:30:00,8.257530000000001,10.92247,12.04807,8.88918,7.80315,7.24335,7.40429,4.5662,5.6441300000000005,17.90962,19.45671,20.5776,20.60819,21.14499,20.72464,20.95722,21.01383,21.03501,1101.9050300000001,960.75,938.60779,980.52161,951.5882,965.9304199999999,939.7451199999999,1045.93896,1080.93506,ASR-8115,B4I3N2,N,47.9204,9.58408
16,4/25/2018 15:30:00,6.22283,13.964129999999999,10.34636,9.088980000000001,7.15612,9.01295,5.8463400000000005,9.66917,7.563060000000001,20.83628,19.5674,19.63695,20.6551,20.915860000000002,20.77821,21.55517,21.45291,21.34725,1210.823,906.86542,990.7901,921.38409,1010.7150300000001,907.3858,1016.78802,827.95612,964.1077300000001,ASR-8106,B2I3N5,N,46.778420000000004,9.355684
17,4/25/2018 15:00:00,4.913869999999999,7.09978,4.66148,7.15102,7.84426,7.06245,5.08094,5.68294,8.20769,21.66921,19.999660000000002,20.91544,21.76285,21.88895,22.06121,21.87265,21.70121,22.129739999999998,1005.7769800000001,976.7520099999999,1253.52295,1036.03503,929.2061199999999,937.16302,1093.7199699999999,1284.26794,1287.20801,ASR-8152,B4I3N5,S,31.670409999999997,6.3340819999999995
18,4/25/2018 14:00:00,8.58657,13.212720000000001,15.60682,8.8102,9.01839,9.41216,8.552430000000001,8.26092,9.08966,19.694329999999997,20.06653,21.34775,21.6434,21.67258,21.81991,21.06231,20.67138,20.586029999999997,1015.9099699999999,1052.86694,1240.66797,1323.65796,1261.35303,1190.41895,1157.84094,1254.995,1258.35706,ASR-8159,B3I3N5,N,55.234700000000004,11.046940000000001
19,4/25/2018 15:00:00,12.486310000000001,9.09447,7.72394,6.740660000000001,6.90954,5.75201,5.43135,3.0601599999999998,3.8117400000000004,21.79337,20.14572,20.738670000000003,21.44483,21.95458,21.87432,21.514860000000002,21.76857,21.110229999999998,905.4019199999999,895.6383099999999,977.7991900000001,1017.2670300000001,1022.9680199999999,968.11188,843.2949800000001,691.29108,828.4096099999999,ASR-8168,B2I3N5,S,42.95492,8.590984
